nombre,precio,imagen,url
"Las mejores ofertas en lavadoras","","","https://www.carrefour.es/electrodomesticos/lavadoras-carga-frontal/F-13gvZ13gi/c"
"¿Tienes alguna duda sobre las lavadoras?","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"¿Tienes alguna duda sobre las lavadoras?","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"¿Tienes alguna duda sobre las lavadoras?","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"¿Tienes alguna duda sobre las lavadoras?","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"","","","https://www.carrefour.es/electrodomesticos/lavadoras-balay/F-13gvZ15jn/c"
"","","","https://www.carrefour.es/servicios/instalacion-y-puesta-en-marcha.e"
"","","","https://www.carrefour.es/servicios/instalacion-y-puesta-en-marcha.e"
"","","","https://www.carrefour.es/electrodomesticos/frigorificos-congeladores/cat4164128/c"
"","","","https://www.carrefour.es/electrodomesticos/frigorificos-congeladores/cat4164128/c"
"","","","https://www.carrefour.es/electrodomesticos/frigorificos-congeladores/cat4164128/c"
"","","","https://www.carrefour.es/electrodomesticos/frigorificos-congeladores/cat4164128/c"
"","","https://www.carrefour.es/crs/cdn_static/c4nonfood-front/images/confianza-online.png","https://www.carrefour.es/servicios/entrega-recogida-pedidos.e"
"","","","https://www.carrefour.es/servicios/entrega-recogida-pedidos.e"
"","","","https://www.carrefour.es/servicios/entrega-recogida-pedidos.e"
"","","https://www.carrefour.es/crs/cdn_static/c4nonfood-front/images/confianza-online.png","https://www.carrefour.es/grupo-carrefour"
"","","https://www.carrefour.es/crs/cdn_static/c4nonfood-front/images/confianza-online.png","https://www.carrefour.es/grupo-carrefour"
"","","","https://www.carrefour.es/grupo-carrefour"
"","","","https://www.carrefour.es/grupo-carrefour"
"","","","https://www.carrefour.es/grupo-carrefour"
"","","","https://www.carrefour.es/servicios/contacta-con-nosotros.e"
"","","","https://www.carrefour.es/servicios/contacta-con-nosotros.e"
"","","","https://www.carrefour.es/servicios/contacta-con-nosotros.e"
"","","","https://www.carrefour.es/tiendas-carrefour/buscador-de-tiendas/"
"","","","https://www.carrefour.es/tiendas-carrefour/buscador-de-tiendas/"
"","","","https://www.carrefour.es/servicios/devoluciones.e"
"","","","https://www.carrefour.es/servicios/devoluciones.e"
"","","","https://www.carrefour.es/servicios/devoluciones.e"
"","","","https://www.carrefour.es/supermercado/ofertas/cat20968591/c"
"","","","https://www.carrefour.es/supermercado/ofertas/cat20968591/c"
"","","","https://www.carrefour.es/supermercado/ofertas/cat20968591/c"
"","","https://www.carrefour.es/crs/cdn_static/c4nonfood-front/images/confianza-online.png","https://www.carrefour.es/maxima-seguridad-en-tus-compras.e"
"","","https://www.carrefour.es/crs/cdn_static/c4nonfood-front/images/confianza-online.png","https://www.carrefour.es/maxima-seguridad-en-tus-compras.e"
"","","https://www.carrefour.es/crs/cdn_static/c4nonfood-front/images/confianza-online.png","https://www.carrefour.es/maxima-seguridad-en-tus-compras.e"
"","","https://www.carrefour.es/crs/cdn_static/c4nonfood-front/images/premios-menciones.png",""
"","","","https://www.carrefour.es/investigacion-desarrollo-innovacion/mas-info/"
